90.8611825672,0,0.0005,0.598503033166,0.00213983289412,0.000129414455814
90.8611825672,0,6.9069e-06,1.00044467788,0.0013544996763,0.000252314104321
90.8611825672,0,6.9069e-06,1.60684211651,0.00751237792692,0.0942765893008
90.8611825672,0,6.9069e-06,1.01573539269,0.0113636762896,0.0322212045755
90.8611825672,0,6.9069e-06,2.12955721653,0.0127049805765,0.0490725845519
90.8611825672,0,6.9069e-06,1.38283214442,0.006250052226,0.123681842316
90.8611825672,0,6.9069e-06,1.61109129648,0.00599633295638,0.0722721558837
90.8611825672,0,6.9069e-06,1.8983746081,0.0189843944864,0.0683907214332
90.8611825672,0,6.9069e-06,2.0181833202,0.00326800509856,0.00789068829107
90.8611825672,0,6.9069e-06,2.40370457935,0.00440864791552,0.0559592363012
90.8611825672,0,6.9069e-06,1.27932047776,0.0156172924453,0.0743566714315
90.8611825672,0,6.9069e-06,1.87519454589,0.00950155221434,0.072807255926
