4.0,6.87078364936e-13,24.9991213178,102,0,0.000450849533081,1
8.0,1.13731852337e-12,24.9991213771,102,0,0.00103306770325,1
12.0,1.30797406729e-12,24.9991215011,102,0,0.00126600265503,1
16.0,1.16719149575e-12,24.9991216939,102,0,0.00150585174561,1
20.0,7.07708870729e-13,24.9991219584,102,0,0.00174999237061,1
24.0,7.52600851335e-14,24.9991222953,102,0,0.002032995224,1
28.0,1.15233753158e-12,24.9991227039,102,0,0.0024619102478,1
32.0,2.48770891056e-12,24.9991231818,102,0,0.00275802612305,1
36.0,4.04605479616e-12,24.9991237251,102,0,0.00299000740051,1
40.0,5.76185270196e-12,24.9991243285,102,0,0.00347495079041,1
44.0,7.58344384148e-12,24.9991249861,102,0,0.00373792648315,1
48.0,9.45817916391e-12,24.999125691,102,0,0.00398898124695,1
52.0,1.13325843983e-11,24.9991264363,102,0,0.00419902801514,1
56.0,1.31592919032e-11,24.9991272147,102,0,0.00465106964111,1
60.0,1.49113994992e-11,24.9991280193,102,0,0.00487494468689,1
64.0,1.65549081127e-11,24.9991288434,102,0,0.00509190559387,1
68.0,1.80663814892e-11,24.9991296811,102,0,0.00534605979919,1
72.0,1.94311307084e-11,24.9991305268,102,0,0.0126678943634,1
76.0,2.06301757051e-11,24.9991313758,102,0,0.0129690170288,1
80.0,2.16534487924e-11,24.9991322241,102,0,0.0131859779358,1
84.0,2.24771836277e-11,24.9991330685,102,0,0.0135869979858,1
88.0,2.30863612028e-11,24.9991339065,102,0,0.0138368606567,1
92.0,2.34656324213e-11,24.9991347363,102,0,0.0140550136566,1
96.0,2.35973375703e-11,24.9991355569,102,0,0.0142750740051,1
100.0,2.3471574007e-11,24.9991363679,102,0,0.0144889354706,1
104.0,2.30987395063e-11,24.9991371693,102,0,0.0147149562836,1
108.0,2.25055712037e-11,24.9991379621,102,0,0.0149478912354,1
112.0,2.17455433703e-11,24.9991387472,102,0,0.0152308940887,1
116.0,2.09135563327e-11,24.9991395263,102,0,0.0155138969421,1
120.0,2.01272864959e-11,24.9991403011,102,0,0.0157289505005,1
124.0,1.95129925554e-11,24.9991410737,102,0,0.0159440040588,1
128.0,1.91921469293e-11,24.9991418461,102,0,0.0161819458008,1
132.0,1.92456212003e-11,24.9991426202,102,0,0.0164110660553,1
136.0,1.9693220654e-11,24.9991433978,102,0,0.0166289806366,1
140.0,2.04887329574e-11,24.9991441807,102,0,0.0171048641205,1
144.0,2.15212485113e-11,24.9991449703,102,0,0.0174429416656,1
148.0,2.26435480264e-11,24.9991457682,102,0,0.0178890228271,1
152.0,2.36976843505e-11,24.9991465755,102,0,0.018306016922,1
156.0,2.4547331101e-11,24.9991473937,102,0,0.0185458660126,1
160.0,2.50865300005e-11,24.9991482244,102,0,0.0187590122223,1
164.0,2.52621368658e-11,24.9991490692,102,0,0.0189859867096,1
168.0,2.50718410803e-11,24.99914993,102,0,0.0194630622864,1
172.0,2.45663111664e-11,24.9991508087,102,0,0.0199000835419,1
176.0,2.38297195875e-11,24.9991517077,102,0,0.0202360153198,1
180.0,2.29794126608e-11,24.9991526292,102,0,0.020537853241,1
184.0,2.21497362398e-11,24.9991535755,102,0,0.020959854126,1
188.0,2.14690945927e-11,24.9991545489,102,0,0.0212109088898,1
192.0,2.10256212401e-11,24.9991555513,102,0,0.0214929580688,1
196.0,2.08630528545e-11,24.9991565847,102,0,0.0217220783234,1
200.0,2.09714867929e-11,24.9991576507,102,0,0.0220079421997,1
204.0,2.12858957012e-11,24.9991587506,102,0,0.0222599506378,1
208.0,2.16881080422e-11,24.9991598856,102,0,0.0225279331207,1
212.0,2.2047243887e-11,24.9991610567,102,0,0.0227909088135,1
216.0,2.22226857083e-11,24.999162265,102,0,0.0233850479126,1
220.0,2.20809128725e-11,24.9991635115,102,0,0.0237629413605,1
224.0,2.15204232911e-11,24.9991647973,102,0,0.0241630077362,1
228.0,2.04573745886e-11,24.9991661239,102,0,0.0245540142059,1
232.0,1.88373022296e-11,24.9991674926,102,0,0.0247859954834,1
236.0,1.66362748276e-11,24.9991689052,102,0,0.0250079631805,1
240.0,1.38630397168e-11,24.9991703634,102,0,0.0252439975739,1
244.0,1.05715663006e-11,24.999171869,102,0,0.0257279872894,1
248.0,6.8666575482e-12,24.9991734238,102,0,0.026006937027,1
252.0,2.89421239671e-12,24.9991750292,102,0,0.0263638496399,1
256.0,1.14936673875e-12,24.9991766863,102,0,0.0266659259796,1
260.0,5.03796951469e-12,24.9991783953,102,0,0.0268909931183,1
264.0,8.53343737224e-12,24.9991801557,102,0,0.0271148681641,1
268.0,1.1413455981e-11,24.9991819656,102,0,0.0273339748383,1
272.0,1.3507534841e-11,24.9991838218,102,0,0.0275750160217,1
276.0,1.47138417757e-11,24.9991857196,102,0,0.0278000831604,1
280.0,1.50097657508e-11,24.9991876527,102,0,0.0280070304871,1
284.0,1.44501013897e-11,24.9991896133,102,0,0.0282120704651,1
288.0,1.31472436878e-11,24.9991915922,102,0,0.0284299850464,1
292.0,1.12363637192e-11,24.9991935794,102,0,0.0286419391632,1
296.0,8.87738916483e-12,24.9991955639,102,0,0.02885389328,1
300.0,6.21506365323e-12,24.9991975348,102,0,0.0290689468384,1
304.0,3.36854898591e-12,24.9991994812,102,0,0.0295958518982,1
308.0,4.41327779928e-13,24.9992013927,102,0,0.0298829078674,1
312.0,2.49100979149e-12,24.9992032597,102,0,0.0304319858551,1
316.0,5.37053326808e-12,24.9992050739,102,0,0.0309798717499,1
320.0,8.15119536091e-12,24.9992068282,102,0,0.0313260555267,1
324.0,1.08026279654e-11,24.9992085166,102,0,0.0315928459167,1
328.0,1.32951231534e-11,24.9992101349,102,0,0.0318560600281,1
332.0,1.56098659033e-11,24.9992116799,102,0,0.032154083252,1
336.0,1.77324973834e-11,24.9992131498,102,0,0.0323588848114,1
340.0,1.96491538936e-11,24.9992145436,102,0,0.0325779914856,1
344.0,2.13580199495e-11,24.9992158614,102,0,0.0327908992767,1
348.0,2.28501831725e-11,24.9992171038,102,0,0.0330190658569,1
352.0,2.41409926589e-11,24.9992182722,102,0,0.0332400798798,1
356.0,2.52299532767e-11,24.9992193679,102,0,0.0334649085999,1
360.0,2.61272977567e-11,24.9992203928,102,0,0.0336818695068,1
364.0,2.68445791821e-11,24.9992213487,102,0,0.0339639186859,1
